Usage_Hours,Engine_Temperature,Tire_Pressure,Oil_Quality,Battery_Voltage,Vibration_Level,Maintenance_Cost,Vehicle_Type,Brake_Condition,Anomalies_Detected,Failure_History,Maintenance_Required
14875.3,192.02 °F,36.5,34.7,12.5,1.49,1917.04,Truck,F,0,0,1
8136.6,109.7,34.1,88.1,13.1,2.36,654.95,Truck,Poor,0,0,0
4676.6,93.8,36.1,65.8,15.4,1.57,$213.01,Car,F,0,1,0
11966.3,120.6,33.2,64.7,14.0,1.32,580.17,Car,Bad,0,0,1
2810.0,104.6,37.5,Missing,12.4,1.33,$353.55,Car,Poor,0,0,0
4154.7,92.0,30.6,93.7,12.5,5.54,136.46,Car,G,0,0,0
11880.8,191.48 °F,40.4,83.9,15.1,1.3,$425.76,Car,G,0,0,0
6787.9,95.0,33.2,61.8,13.6,0.8,$332.56,Car,P,0,0,0
3422.3,71.5,Missing,58.2,12.8,1.82,$153.29,Car,Good,0,0,0
9941.3,165.38 °F,38.8,39.2,12.4,1.46,$1754.32,Truck,G,0,0,0
11125.0,101.4,35.8,22.9,12.0,0.95,$415.66,Car,Good,0,0,1
2313.5,103.8,38.5,79.3,13.7,1.42,356.07,Car,G,0,0,0
4516.2,70.2,32.8,Missing,13.0,0.87,1181.1,Truck,P,0,0,0
3708.5,102.9,38.2,44.8,10.6,2.41,$789.23,Truck,G,1,0,1
6007.9,87.4,27.0,89.0,14.7,2.92,$517.03,Bus,Fair,0,0,0
11570.0,77.5,29.7,74.4,12.0,2.7,1005.01,Truck,ok,0,0,0
10848.8,85.3,34.1,91.8,Missing,2.45,1436.63,Truck,ok,1,1,0
10106.6,217.94 °F,25.5,85.3,11.7,1.64,$559.29,Car,gud,0,0,1
591.1,210.38 °F,35.4,12.5,12.5,0.91,$978.46,Truck,Good,0,1,1
2561.1,94.5,45.6,33.1,11.6,2.02,$325.29,Car,P,0,0,0
3737.8,95.7,31.4,68.6,14.6,1.05,$470.99,Truck,gud,0,0,0
4443.4,72.9,35.2,83.5,13.5,0.98,376.15,Truck,ok,0,0,0
2623.2,208.76000000000002 °F,30.2,87.8,12.7,2.3,$1658.16,Truck,Poor,0,0,0
6449.6,83.1,40.4,78.4,12.5,1.9,363.98,Car,Fair,0,1,0
1590.1,120.3,33.9,19.7,14.3,1.6,265.24,Car,Fair,0,0,1
11375.3,84.3,34.9,15.0,13.9,1.98,1886.84,Bus,F,1,0,1
11922.0,123.4,33.9,67.2,12.7,2.19,1065.32,Truck,Good,0,0,1
8826.9,87.6,33.7,37.3,11.3,1.57,$1916.44,Truck,Good,0,0,1
1800.7,88.6,28.9,86.8,14.3,1.31,1998.56,Truck,Bad,0,0,0
13406.2,85.6,35.9,75.8,13.4,1.68,$198.91,Car,F,0,1,0
14501.7,71.1,33.7,96.3,15.2,2.45,$219.36,Car,Good,0,0,0
3434.3,109.9,27.6,24.6,14.3,4.04,2718.23,Bus,G,0,0,1
10717.3,91.5,25.8,99.1,12.3,3.32,649.31,Truck,Good,0,0,0
12708.1,99.4,34.2,50.1,11.8,1.18,$113.83,Car,gud,0,0,1
8327.7,114.2,33.5,40.2,Missing,2.97,$316.15,Car,Poor,0,0,1
5188.2,88.0,28.4,65.0,13.2,0.95,$2990.98,Bus,Bad,0,0,0
7439.1,88.6,39.1,88.5,14.6,1.83,$1750.29,Bus,Fair,0,1,0
7927.9,197.96 °F,32.4,96.4,13.6,1.85,255.27,Car,P,0,0,1
6309.2,70.8,37.8,58.5,13.4,1.01,$292.32,Car,Fair,1,0,0
13982.7,144.68 °F,30.8,47.4,13.3,0.91,540.56,Car,P,0,1,0
11286.3,67.4,33.1,38.3,14.3,4.17,$2255.55,Bus,P,0,0,1
3998.9,227.48 °F,32.0,54.5,12.2,0.75,2829.21,Bus,ok,0,0,1
8990.6,85.1,33.1,79.2,13.7,1.95,1031.4,Truck,G,0,0,0
10486.0,101.8,36.1,13.2,13.8,1.3,514.33,Car,ok,0,0,1
2532.3,86.1,33.6,77.3,15.5,0.96,$417.54,Truck,G,0,0,0
5697.2,66.3,38.1,22.5,14.1,2.22,121.35,Car,G,0,0,0
13630.5,103.0,29.2,79.6,13.6,2.85,$1557.8,Bus,gud,0,0,1
8724.0,170.06 °F,31.4,17.3,15.3,1.79,1682.54,Truck,Fair,0,0,0
3646.5,209.66 °F,36.7,22.9,15.3,1.63,346.07,Car,ok,0,0,1
2280.4,103.9,39.5,73.2,12.0,0.86,$509.78,Car,G,0,0,1
8014.3,89.3,35.4,67.1,14.4,1.23,405.9,Car,gud,0,0,0
8441.4,97.1,38.7,34.6,12.8,4.18,$539.46,Car,Bad,0,0,1
5349.0,68.7,30.5,56.7,12.2,1.33,112.82,Car,ok,0,0,0
9641.0,133.9,32.6,Missing,13.3,1.93,1095.6,Truck,Poor,0,0,1
1495.9,96.6,37.9,54.0,14.4,2.53,$177.21,Car,G,1,0,0
2604.5,101.7,33.2,43.1,13.2,Missing,571.32,Car,Good,0,1,1
8421.0,104.0,32.7,44.8,11.6,0.75,$109.73,Car,gud,0,0,1
1396.3,87.9,33.1,26.1,13.3,1.66,$294.51,Car,Fair,0,0,0
13273.2,91.2,29.0,79.5,12.4,0.96,$1403.42,Truck,gud,0,0,0
2561.1,106.3,29.7,52.9,13.0,2.13,409.04,Truck,ok,0,0,0
10271.8,84.5,31.6,46.2,14.1,4.96,373.48,Truck,gud,0,0,1
6172.4,204.62 °F,42.1,Missing,13.3,2.34,$518.84,Car,gud,0,0,0
6296.9,97.0,32.9,68.0,15.9,2.92,1346.37,Truck,Fair,0,0,0
11590.9,79.0,33.2,38.9,14.1,2.34,$402.82,Car,Good,0,0,1
7742.2,96.7,38.3,72.7,13.2,0.97,$1993.56,Truck,Fair,0,0,0
11022.0,64.6,35.0,21.2,13.8,2.16,$1560.6,Truck,ok,0,0,0
7825.3,103.8,32.6,82.3,12.4,1.33,$1896.64,Truck,F,0,0,1
9097.1,113.5,34.6,35.3,12.2,1.59,346.86,Car,Fair,0,0,1
11530.4,103.6,30.5,27.2,14.5,3.45,$1479.04,Truck,F,0,0,1
9306.0,112.5,29.0,98.4,12.6,1.38,574.87,Car,Bad,0,1,1
9426.4,173.48 °F,39.8,88.5,13.6,1.69,1972.51,Truck,Fair,0,1,0
11943.7,187.88 °F,Missing,69.4,12.5,0.8,$160.31,Car,Bad,0,0,1
14261.8,91.9,25.3,59.7,15.2,0.84,461.19,Truck,G,0,0,1
5962.4,91.9,39.0,37.5,11.6,1.66,$357.69,Truck,ok,0,0,1
8868.2,83.4,33.9,67.1,12.3,1.46,2992.39,Bus,P,1,0,0
1751.0,76.3,33.7,35.3,15.4,1.0,745.49,Truck,gud,0,0,0
5702.7,115.9,39.6,Missing,13.5,1.84,$2566.02,Bus,G,1,1,1
6474.7,77.5,30.1,61.2,15.4,1.46,$943.46,Truck,Bad,0,0,0
12610.9,238.64 °F,35.3,31.4,13.4,1.12,536.74,Car,ok,0,0,1
7944.2,97.4,42.2,65.0,11.1,2.96,$422.79,Truck,Good,1,0,1
11100.5,199.4 °F,33.5,31.9,10.5,5.16,$485.97,Car,Bad,0,0,1
775.6,98.1,32.9,23.5,15.7,3.83,$813.16,Truck,gud,1,0,1
7235.1,112.9,43.2,82.1,12.8,0.67,537.29,Truck,Fair,0,0,1
13569.1,50.6,32.3,72.1,12.4,1.41,343.83,Car,Good,0,0,0
3752.6,95.4,38.5,35.5,13.6,0.35,2058.17,Bus,ok,0,1,0
957.1,92.2,28.6,76.0,13.0,1.54,333.71,Truck,gud,0,0,0
6784.4,92.8,39.0,26.8,14.7,2.49,925.51,Bus,gud,0,0,1
10714.3,104.1,32.2,76.1,16.5,2.75,1364.0,Truck,gud,0,0,1
7089.7,177.44 °F,39.6,10.8,13.0,2.88,1630.21,Truck,Good,0,0,0
7169.7,72.7,32.3,11.5,13.0,2.41,$830.0,Truck,G,0,0,0
10212.2,69.2,37.6,17.0,10.3,1.65,$156.77,Car,Good,0,0,0
4188.6,169.52 °F,25.4,50.0,15.5,1.28,560.37,Car,F,0,0,0
11402.4,100.3,34.4,26.2,13.5,1.77,519.69,Truck,ok,0,0,1
2720.1,97.6,35.4,77.9,11.9,0.53,596.19,Car,Good,0,0,0
6238.4,103.2,30.1,96.6,12.5,0.96,671.66,Truck,F,0,0,0
10012.1,181.57999999999998 °F,35.2,52.1,14.6,1.22,$1791.24,Truck,Fair,0,0,0
12511.4,83.8,48.4,63.5,11.4,2.1,$238.27,Car,Fair,0,0,0
11977.2,114.8,29.9,40.5,12.3,0.79,1526.58,Truck,gud,0,0,1
10964.4,105.3,37.3,47.5,12.4,0.41,440.61,Truck,ok,0,0,1
5706.9,101.3,32.0,66.4,12.5,0.98,$489.85,Car,Good,0,0,1
2273.4,62.6,41.0,58.3,12.6,3.35,$1433.09,Bus,gud,1,0,0
3644.1,119.4,36.3,37.9,14.5,2.03,$579.54,Truck,gud,0,0,1
13040.1,191.48 °F,32.5,32.4,14.2,1.73,$1247.68,Bus,Fair,0,0,1
12931.3,92.6,35.6,65.3,14.4,0.62,382.92,Car,Good,0,0,0
14297.6,96.7,43.5,92.2,12.8,1.49,318.51,Car,P,0,0,0
1601.8,92.5,32.6,13.9,10.5,Missing,$579.66,Bus,Poor,0,0,1
8283.7,87.4,39.5,17.4,16.3,3.52,$562.23,Car,Good,0,0,1
9905.9,92.2,29.6,28.7,11.6,0.81,1484.98,Truck,ok,0,0,0
10804.5,211.1 °F,37.1,71.3,14.8,1.48,1416.91,Truck,G,0,0,0
9836.0,216.86 °F,34.5,17.1,13.1,1.33,$1900.21,Bus,Poor,0,0,1
11665.2,108.3,41.0,90.5,13.1,2.46,$715.67,Bus,ok,0,0,1
5712.3,73.5,34.7,44.7,14.0,4.43,205.36,Car,gud,0,0,0
3101.8,81.8,41.4,23.9,11.8,1.82,433.78,Car,gud,1,0,0
3466.5,102.8,31.0,Missing,14.5,4.78,$160.9,Car,P,0,1,1
673.7,151.52 °F,29.0,98.1,12.4,2.01,$102.54,Car,Fair,1,0,0
5579.7,92.4,30.2,76.0,13.5,0.91,235.98,Car,P,0,0,0
1830.3,78.2,37.3,48.8,13.6,0.78,$745.18,Truck,gud,0,0,0
5161.6,98.3,29.6,91.9,14.1,1.51,$409.0,Car,Good,0,0,0
9609.0,77.3,23.9,40.9,13.6,0.94,580.17,Car,gud,0,1,0
13469.9,84.6,33.3,Missing,12.8,1.31,$991.62,Truck,gud,0,1,1
12674.3,85.6,35.8,98.0,14.6,1.49,136.48,Car,G,1,0,0
4163.8,200.66 °F,32.7,75.1,14.4,1.86,$299.66,Car,Bad,0,0,0
2444.2,219.92000000000002 °F,29.3,31.3,14.2,0.82,$2677.29,Bus,Fair,0,0,1
3299.5,105.5,40.8,65.3,12.4,1.02,$1817.12,Truck,G,0,0,0
14579.3,93.1,39.1,67.9,11.7,2.17,2659.08,Bus,G,0,0,1
8467.4,73.4,36.7,46.3,12.5,1.81,1175.19,Bus,ok,0,0,0
3146.3,128.7,41.5,73.7,14.5,1.12,$393.92,Car,gud,0,1,1
12690.8,88.7,30.5,40.7,12.6,1.91,$156.84,Car,G,0,0,1
6230.3,94.1,33.9,47.8,14.0,1.78,149.61,Car,G,0,0,0
13538.7,93.6,40.9,99.6,12.3,3.23,336.31,Car,F,0,0,0
4279.8,95.3,35.8,98.1,13.6,1.87,380.58,Car,F,0,0,0
6201.7,171.14 °F,43.5,19.4,12.0,1.93,957.44,Truck,Bad,0,0,0
7821.7,205.88 °F,26.2,60.3,13.0,1.69,$414.43,Truck,Good,0,0,0
13442.9,117.3,25.9,29.0,13.3,2.65,$692.14,Truck,P,0,0,1
13097.0,139.82 °F,32.5,35.6,14.9,Missing,2415.15,Bus,F,0,0,0
8828.1,90.5,37.9,72.0,13.0,2.08,1034.3,Truck,Fair,0,0,0
3715.7,73.2,38.6,77.2,14.2,1.18,297.95,Car,ok,0,0,0
6348.7,104.8,33.8,39.1,15.2,0.74,1829.61,Bus,P,0,1,1
14646.7,107.1,40.2,60.3,11.1,1.89,$529.19,Car,gud,1,0,1
9312.7,88.1,37.1,69.2,12.3,2.61,555.16,Car,Good,0,0,1
11825.9,90.9,35.3,57.0,12.2,1.76,1883.61,Truck,G,0,0,0
7023.0,76.8,41.7,10.2,12.3,2.93,$542.86,Car,gud,0,0,0
8214.1,54.6,35.3,19.7,13.3,Missing,556.32,Car,Poor,0,0,0
6719.8,85.9,31.4,18.6,16.7,1.75,883.25,Truck,gud,0,0,1
10692.4,86.8,33.9,44.7,13.0,1.59,230.09,Car,Good,0,0,0
12846.3,90.6,29.9,49.3,15.3,3.96,$170.06,Car,F,0,0,1
7856.8,105.44 °F,34.0,39.2,12.2,0.77,$365.85,Car,gud,0,0,0
7472.6,64.1,30.9,Missing,12.0,1.1,1060.17,Bus,Bad,0,0,0
5434.2,67.8,28.3,Missing,12.9,1.12,537.53,Car,Good,0,0,0
3067.9,91.2,32.6,99.1,14.8,2.18,$1249.82,Truck,Good,1,0,1
14119.1,98.8,27.5,46.1,12.0,1.96,$236.31,Car,gud,0,0,1
5083.2,72.6,38.7,14.0,15.0,2.75,$317.76,Car,Good,1,0,0
12110.0,85.9,38.2,76.7,11.4,0.87,181.16,Car,ok,0,0,0
10872.5,81.3,40.1,29.6,14.5,1.86,1030.02,Truck,gud,0,0,0
11968.3,120.5,32.3,14.0,13.6,4.32,493.38,Car,P,0,0,1
14083.1,183.56 °F,37.3,31.2,13.9,2.79,$306.68,Car,Good,0,0,0
9538.9,182.48 °F,29.3,12.3,12.8,1.56,321.92,Car,Good,0,0,1
13520.3,77.8,32.1,53.5,14.4,0.58,331.49,Car,Fair,0,0,0
2931.6,61.5,40.1,22.6,14.2,2.08,688.64,Truck,Good,0,0,0
9587.3,211.46 °F,Missing,88.3,13.7,2.96,193.2,Car,ok,0,0,0
11698.0,86.0,35.6,75.7,13.6,2.74,221.32,Car,gud,0,0,0
4438.8,84.2,38.4,89.8,14.1,1.18,351.08,Car,Good,0,0,0
11240.9,92.7,33.8,38.7,11.2,0.76,$302.47,Car,P,0,0,1
11787.9,66.3,40.0,87.2,12.7,2.26,$902.9,Bus,ok,0,0,0
12552.2,116.6,30.4,84.6,Missing,0.68,545.3,Car,F,0,0,1
5036.8,144.86 °F,35.6,17.6,13.8,2.84,1783.83,Truck,gud,1,0,0
10383.3,116.6,40.9,67.7,15.4,1.37,2527.72,Bus,gud,0,0,1
4911.7,193.64 °F,32.5,Missing,13.2,2.22,$197.01,Car,G,0,0,0
11216.1,84.2,34.9,Missing,13.6,4.65,$137.07,Car,G,0,0,1
7213.1,100.1,37.2,73.9,14.4,3.07,432.75,Car,P,0,0,0
9164.4,84.8,39.7,55.0,13.1,1.37,1771.32,Truck,Poor,0,0,0
6529.7,104.0,31.3,94.0,15.1,1.47,398.99,Truck,P,0,0,1
2848.8,94.6,36.9,88.3,11.8,3.3,$672.96,Truck,gud,0,0,0
3081.4,213.26000000000002 °F,39.9,66.1,13.9,2.18,1933.64,Bus,Good,1,0,0
1624.7,105.6,39.9,14.8,Missing,3.39,$102.09,Car,Good,0,0,1
9462.1,87.4,34.8,87.8,13.9,1.43,233.73,Car,Poor,0,0,0
12805.3,104.5,33.3,92.5,15.9,2.28,$327.54,Car,G,0,0,1
802.1,97.8,34.9,16.4,15.3,Missing,$1438.03,Truck,Good,0,0,1
1460.5,110.0,31.5,63.1,13.2,2.47,$397.08,Truck,Good,0,0,0
7133.3,184.1 °F,37.7,21.1,13.8,3.07,421.54,Car,Good,0,0,0
11197.0,110.5,35.7,53.6,Missing,1.21,2487.67,Bus,Fair,0,1,1
2786.8,173.12 °F,22.8,39.8,11.5,0.85,596.4,Car,gud,0,0,1
4438.9,59.9,36.8,52.1,12.9,1.69,$1049.6,Bus,Good,0,0,0
3864.1,69.5,32.6,45.7,14.4,2.38,$1092.84,Truck,P,0,1,0
6286.2,185.0 °F,35.8,Missing,15.7,0.88,$199.85,Car,gud,0,1,0
3762.5,93.9,Missing,86.2,14.6,1.46,$467.27,Car,Fair,0,0,0
5612.7,90.2,30.4,62.8,14.3,1.44,203.54,Car,P,0,0,0
11063.9,101.8,33.0,41.9,13.8,2.14,$481.14,Car,G,0,1,1
9359.6,161.6 °F,33.8,28.3,15.5,2.07,$242.5,Car,P,0,0,0
1677.1,115.9,28.5,38.4,17.0,3.15,512.88,Car,G,0,0,1
9747.3,110.2,35.5,11.8,12.5,1.82,$517.81,Car,P,0,0,1
7417.6,104.0,37.2,24.4,15.3,0.5,$2540.65,Bus,F,1,0,1
14051.2,109.0,33.1,18.0,14.5,1.03,$557.78,Car,Poor,0,0,1
4694.9,66.7,37.8,66.3,14.4,2.54,$306.39,Car,ok,0,0,0
11029.4,100.5,42.4,48.8,14.8,2.07,109.45,Car,G,0,0,0
11097.5,101.1,31.5,26.4,13.3,1.48,$225.72,Car,Fair,0,0,1
3711.8,104.5,34.2,62.5,13.5,0.56,$112.81,Car,Poor,1,0,1
13596.7,102.7,33.5,49.1,13.1,1.73,$768.95,Truck,Good,0,0,1
7622.2,96.7,43.9,94.4,16.1,0.93,1052.01,Bus,gud,0,0,0
10343.8,204.98 °F,37.9,62.8,14.6,3.87,1960.81,Truck,Good,0,0,1
2614.9,226.22000000000003 °F,40.4,69.0,11.5,2.08,$428.64,Truck,Fair,0,0,0
4238.2,177.07999999999998 °F,34.1,68.4,15.1,1.89,1697.39,Truck,Bad,0,0,0
8998.6,95.5,44.0,37.3,12.5,1.79,1196.41,Truck,Fair,0,0,0
5125.9,81.7,40.0,89.3,10.7,Missing,939.48,Truck,F,0,0,0
7745.5,189.86 °F,30.5,66.3,Missing,2.06,1996.82,Truck,F,0,0,0
5923.1,49.9,29.0,97.8,14.7,1.54,2816.41,Bus,Fair,0,0,0
9788.0,170.42000000000002 °F,35.3,96.4,13.8,1.18,$560.41,Truck,P,0,1,0
7563.6,83.5,37.6,62.8,13.7,1.71,$1806.21,Truck,Fair,0,0,0
566.8,83.7,33.2,16.5,12.4,2.47,915.61,Bus,gud,0,0,1
9920.4,85.0,31.3,73.5,14.0,1.45,2943.6,Bus,G,0,0,0
6620.8,72.2,39.8,10.8,13.4,2.16,503.59,Car,G,0,0,0
5454.6,85.0,36.8,72.1,12.9,4.33,1683.62,Truck,ok,0,0,0
1865.1,106.3,34.6,52.7,12.8,1.49,$965.01,Truck,Fair,0,0,1
3695.4,85.5,31.3,59.5,14.2,1.71,$731.88,Bus,Good,0,0,0
3744.7,109.5,34.7,90.3,12.6,0.94,$1968.16,Truck,Good,0,0,0
14062.9,227.3 °F,31.2,72.6,13.3,0.82,2705.16,Bus,Good,0,0,1
6771.4,81.2,39.6,51.8,Missing,1.14,350.29,Car,G,0,0,0
1110.0,209.3 °F,38.7,85.0,12.9,1.36,240.74,Car,G,0,1,1
2512.8,70.3,30.3,38.6,14.2,2.76,1876.55,Truck,gud,0,1,0
1646.0,74.2,30.4,90.4,13.2,0.78,$1575.32,Truck,Poor,0,0,0
9038.6,91.7,41.5,19.7,13.6,1.61,1350.97,Bus,Good,0,0,1
3206.0,97.6,39.0,91.8,11.6,3.22,428.3,Car,ok,0,0,0
7729.1,114.2,38.5,65.1,13.6,1.17,527.38,Car,Good,1,0,1
5865.9,87.6,40.7,87.5,Missing,1.84,$339.35,Car,gud,0,0,0
12156.2,92.6,30.2,69.3,13.6,1.79,$242.09,Car,ok,0,0,1
5147.1,91.5,33.9,89.2,13.0,1.75,1176.74,Truck,F,0,0,0
7144.8,116.9,44.5,77.9,13.1,2.13,161.11,Car,P,0,0,1
10958.6,110.1,42.6,13.1,14.1,3.17,$258.66,Car,gud,0,0,1
6783.6,95.8,37.9,26.9,13.0,1.33,1817.15,Truck,G,0,0,0
12001.6,101.9,36.0,49.1,11.6,2.16,$1604.11,Truck,Good,0,1,1
10094.4,95.2,37.8,90.7,12.9,0.6,$1637.61,Bus,gud,1,0,1
6452.7,106.1,34.6,99.2,Missing,2.25,$283.19,Car,Good,0,0,0
7807.7,102.9,31.5,23.7,13.7,2.8,$698.96,Bus,gud,0,0,1
14524.5,85.5,31.0,95.3,14.3,Missing,203.03,Car,Poor,0,1,0
10093.4,91.5,45.9,Missing,11.5,1.14,$842.43,Truck,Fair,0,0,0
13622.4,92.4,32.1,29.3,14.1,1.97,$353.09,Car,F,0,0,1
3092.0,92.3,40.2,19.5,12.2,1.05,624.81,Truck,G,0,0,0
7506.9,82.4,24.2,18.7,12.8,1.08,$797.13,Truck,gud,0,0,1
13675.6,95.1,32.4,94.1,13.0,3.95,$299.9,Car,gud,0,0,0
5177.9,82.4,34.4,44.3,14.9,1.3,$1946.58,Truck,gud,1,0,1
14531.1,81.2,Missing,95.8,12.7,2.35,424.54,Truck,Good,0,0,0
1907.6,88.2,31.2,Missing,13.9,1.73,$242.34,Car,F,0,0,0
13588.7,94.0,39.7,Missing,15.1,4.24,1735.72,Bus,Good,0,0,1
6955.6,108.4,36.7,80.2,14.1,1.25,797.5,Bus,P,0,0,0
1569.3,100.7,32.3,51.7,13.6,1.41,$262.83,Car,Good,0,0,1
13253.1,106.7,31.8,56.8,Missing,2.55,$604.49,Truck,Fair,0,0,1
4153.1,116.6,28.2,89.0,12.5,2.19,$250.31,Car,Good,0,0,1
822.6,81.2,29.5,79.0,14.2,2.1,$1741.26,Bus,gud,0,0,0
2469.2,100.7,29.7,81.1,13.5,3.34,$386.88,Car,Fair,0,0,1
10057.2,214.34 °F,32.8,67.4,13.7,4.06,$1643.23,Bus,ok,1,0,1
14678.3,93.8,50.3,24.6,13.7,1.69,$132.44,Car,G,0,0,1
2116.2,103.4,Missing,20.1,13.0,1.66,468.09,Car,F,0,0,1
7198.2,91.3,32.8,77.3,17.1,3.41,$1057.65,Bus,Poor,0,0,0
3119.2,100.1,32.2,76.6,13.8,3.01,$945.71,Truck,Good,0,0,0
11303.0,155.84 °F,37.3,51.0,12.6,1.53,$1328.19,Truck,Good,0,0,0
2211.9,90.0,28.6,42.4,12.5,1.27,1591.25,Truck,Bad,0,0,0
3977.7,213.07999999999998 °F,30.0,90.9,13.6,5.04,670.22,Truck,G,0,0,1
3347.9,105.4,40.5,41.3,14.1,1.06,$335.45,Car,G,1,0,0
8511.5,77.1,36.3,33.6,13.8,1.6,$316.76,Car,Bad,0,0,0
13161.2,191.84 °F,35.9,76.7,14.0,1.68,$1929.12,Bus,F,0,0,1
7910.8,74.1,39.4,24.2,13.9,2.27,$990.85,Truck,gud,0,1,0
1344.5,84.2,35.2,68.3,13.6,0.9,367.89,Car,G,0,0,0
8669.1,202.46 °F,29.0,82.2,13.7,1.89,690.74,Truck,Fair,0,0,0
12064.1,105.5,37.5,73.5,13.9,1.41,$378.37,Car,ok,1,0,1
2416.3,103.6,37.8,40.1,13.7,Missing,322.33,Car,F,0,0,1
1554.3,93.3,27.4,69.9,14.8,2.77,$1722.0,Truck,G,0,1,0
3223.2,176.36 °F,36.5,49.0,15.7,1.86,$1910.1,Truck,Good,0,0,0
11318.3,87.9,38.3,53.2,13.8,2.33,432.25,Car,Poor,0,0,0
9079.4,128.1,38.5,75.3,13.1,0.95,212.38,Car,gud,0,1,1
8338.6,69.0,39.2,67.9,14.4,3.17,698.11,Truck,F,0,0,0
4117.5,71.9,37.1,36.2,13.0,1.39,537.91,Car,G,0,0,0
5317.4,198.68 °F,40.0,32.1,12.9,2.11,$407.82,Car,G,0,0,0
14505.3,213.07999999999998 °F,30.0,88.2,12.7,2.05,564.16,Car,Good,0,0,1
3989.1,103.0,42.7,86.4,12.9,0.72,$1818.85,Truck,gud,0,0,0
13573.9,94.3,25.6,46.2,12.9,2.04,2883.31,Bus,Fair,0,0,1
8917.7,67.2,39.3,87.8,15.3,1.55,$572.27,Car,Good,0,0,0
2287.8,86.7,30.2,54.0,13.5,Missing,$232.31,Car,Bad,0,0,0
7276.0,63.5,41.2,86.5,14.6,2.05,179.07,Car,F,0,0,0
14254.0,95.9,38.6,26.4,13.0,1.49,1481.31,Bus,Poor,0,0,1
6569.2,96.8,32.2,78.9,14.8,3.07,$1659.09,Truck,gud,0,0,0
13019.1,88.1,33.6,47.0,12.2,1.09,299.8,Car,Fair,0,0,1
4218.2,72.3,32.8,55.1,15.5,0.78,$415.26,Truck,G,0,0,0
8778.4,171.86 °F,38.7,59.8,14.7,1.27,$1392.03,Bus,Fair,0,1,0
12735.9,65.7,28.0,71.1,12.5,1.4,$180.95,Car,Bad,1,0,0
13850.0,89.2,Missing,19.5,13.2,2.06,$572.36,Car,gud,0,0,1
7544.4,137.5,37.4,32.6,12.2,0.88,1013.14,Truck,Good,0,0,1
9775.5,88.5,25.5,74.9,11.3,1.69,$1927.09,Truck,G,0,0,0
543.2,83.7,28.5,10.0,Missing,2.15,2383.93,Bus,P,0,0,1
4171.7,93.3,Missing,43.9,14.6,2.42,898.62,Truck,P,0,0,1
4541.3,72.7,25.5,39.5,11.6,1.45,833.08,Truck,Good,0,0,0
1855.6,73.3,30.2,54.6,12.0,1.83,$124.33,Car,gud,0,0,0
4555.6,177.26000000000002 °F,43.2,98.4,11.3,1.01,204.07,Car,Good,0,0,0
5156.3,103.3,36.9,77.4,14.5,1.63,1572.18,Bus,Good,0,0,0
14547.1,95.0,41.4,96.2,15.3,2.88,$207.51,Car,Good,0,0,0
10194.7,189.68 °F,31.1,30.8,Missing,2.05,$1253.39,Truck,G,0,0,1
6677.1,101.2,28.0,71.9,13.8,1.14,$1012.86,Bus,gud,0,0,1
14826.8,240.07999999999998 °F,35.5,74.4,13.5,1.32,376.06,Car,Good,0,0,1
2721.9,101.0,37.2,97.0,13.1,1.68,$1571.15,Truck,Bad,0,0,0
7402.7,166.46 °F,26.7,99.7,13.8,1.19,355.41,Car,P,0,0,0
9882.4,61.7,35.0,62.0,13.0,1.19,1681.7,Bus,F,0,0,0
1305.9,63.8,30.8,43.1,13.6,2.46,579.63,Car,Fair,0,0,0
10896.5,103.0,35.3,77.8,14.2,0.79,$532.12,Car,ok,0,1,1
1948.1,78.6,40.1,40.7,14.9,0.87,$350.67,Car,F,0,0,0
2534.1,102.3,33.6,26.2,12.0,Missing,323.27,Car,P,0,0,1
2815.5,83.2,40.9,64.9,12.5,4.64,456.97,Car,gud,0,0,0
13968.9,95.8,33.8,74.0,Missing,1.58,885.84,Truck,Fair,0,0,0
10406.9,212.9 °F,39.5,Missing,12.6,2.9,1557.35,Truck,Fair,1,0,1
10003.7,78.3,39.3,99.9,13.5,0.8,$463.28,Car,G,0,0,0
8554.7,102.3,38.2,36.6,14.1,3.53,$1771.19,Truck,Bad,0,0,1
4745.7,80.1,36.1,31.0,Missing,2.43,525.87,Car,Good,0,1,1
9502.9,175.1 °F,43.8,75.6,12.9,2.42,$1193.82,Truck,Fair,0,1,0
6447.2,216.14 °F,36.1,11.3,13.4,1.03,$170.56,Car,G,0,0,1
2608.5,211.1 °F,38.7,57.2,12.4,3.38,$441.95,Car,Bad,0,0,0
10499.2,206.42000000000002 °F,27.7,44.5,14.7,2.17,402.73,Car,Bad,0,0,1
2378.9,73.5,38.7,18.6,12.3,4.35,2720.49,Bus,Bad,0,1,1
3264.7,183.56 °F,40.1,43.3,14.1,3.83,364.75,Truck,P,1,0,0
12356.6,100.3,33.0,60.9,Missing,0.96,$356.82,Car,gud,0,0,1
10071.7,124.3,41.3,58.7,11.3,1.45,465.74,Car,P,0,0,1
9649.4,117.2,30.1,99.1,15.1,1.53,$281.7,Car,ok,0,0,1
6563.9,83.0,30.2,29.4,13.9,2.46,341.85,Car,ok,0,0,1
6246.1,80.1,37.0,81.7,12.8,1.34,147.43,Car,gud,0,1,0
10508.8,115.9,36.7,87.9,11.9,0.56,$1711.87,Truck,gud,0,0,1
11230.1,99.0,Missing,17.1,14.8,1.54,$538.41,Car,Bad,0,0,1
